Id,ProductId,Score,Sentiment,Polarity,Summary
4113,B001EW5YQS,1,Neutral,0.06166666666666666,Windows 7 USB issue!
4114,B001EW5YQS,5,Positive,0.32666666666666666,Great little extra power source for condensor
4115,B001EW5YQS,5,Positive,0.4,Another Great Product
4116,B001EW5YQS,5,Neutral,0.1431818181818182,Excellent preamp for the price!
4117,B001EW5YQS,1,Neutral,0.06818181818181818,came damaged.
4118,B001EW5YQS,5,Positive,0.5055555555555556,Bllue Mic Icicle
4119,B001EW5YQS,4,Neutral,0.0,"New, inexpensive fix for over priced XLR to USB mic interfaces"
4120,B001EW5YQS,1,Positive,0.2641666666666667,Broke after several uses
4121,B001EW5YQS,4,Positive,0.22083333333333333,worked for me
4122,B001EW5YQS,5,Positive,0.20208333333333334,Cheap reliable solution
4123,B001EW5YQS,2,Positive,0.1638888888888889,Not Working for me
4124,B001EW5YQS,1,Positive,0.4132996632996633,"Not very good at all, cheaply made, MXL Micmate is far superior!"
4125,B001EW5YQS,5,Neutral,0.009722222222222224,"Awesome, Affordable, Worth it"
4126,B001EW5YQS,4,Positive,0.27987440191387564,Almost Five
4127,B001EW5YQS,4,Positive,0.40156250000000004,Used for audience Mic pickup
4128,B001EW5YQS,5,Positive,0.6,Just what I needed
4129,B001EW5YQS,4,Positive,0.26249999999999996,It Works
4130,B001EW5YQS,5,Positive,0.20476190476190478,"Works well if all you need is 16-bit, 48kHz mono"
4131,B001EW5YQS,4,Positive,0.15625,Cold as Ice
4132,B001EW5YQS,4,Neutral,0.017500000000000005,The Blue Icicle is decent
4133,B001EW5YQS,3,Positive,0.19272727272727275,A tad bit noisy and cheaply made
4134,B001EW5YQS,3,Positive,0.24583333333333335,Iffy
4135,B001EW5YQS,5,Positive,0.21039682539682544,Does the Job and Does it Well
4136,B001EW5YQS,5,Positive,0.39583333333333337,PERFECT!
4137,B001EW5YQS,5,Neutral,-0.012499999999999995,Works perfect!
4138,B001EW5YQS,5,Positive,0.18955882352941178,AWESOME! BUY FOR SURE!
4139,B001EW5YQS,4,Positive,0.33999999999999997,Good
4140,B001EW5YQS,4,Neutral,0.1492559523809524,Cost effective solution for low budget home recording
4141,B001EW5YQS,5,Positive,0.1878373015873016,Works Great!
4142,B001EW5YQS,4,Positive,0.2742857142857143,Excellent Buy!!
4143,B001EW5YQS,5,Positive,0.2833333333333333,feels like a small lightsaber
4144,B001EW5YQS,1,Positive,1.0,"Worked for 2 hours, then stopped."
4145,B001EW5YQS,1,Positive,0.355,leave this one on the shelf
4146,B001EW5YQS,5,Neutral,0.0,Transportable y buen Sonido!
4147,B001EW5YQS,3,Negative,-0.05406204906204906,Still up in the air
4148,B001EW5YQS,4,Neutral,0.15,No good for Wii
4149,B001EW5YQS,3,Negative,-0.11874999999999998,Not too happy thus far...
4150,B001EW5YQS,1,Positive,0.1901587301587302,A Slight Quality Control Issue
4151,B004391DK0,5,Positive,0.26666666666666666,A product for Celiac's
4152,B004391DK0,5,Positive,0.2,Perfect Pancakes! Enough Said.
4153,B004391DK0,5,Positive,0.2237603305785124,Great stuff!
4154,B004391DK0,5,Positive,0.37249999999999994,Bisquick GF - so delicious!
4155,B004391DK0,5,Positive,0.2572916666666667,Really good Gluten Free Pancakes
4156,B004391DK0,5,Positive,0.30730654761904763,Great alternative!!
4157,B004391DK0,4,Positive,0.25104166666666666,"Excellent product, versatile and convenient"
4158,B004391DK0,5,Positive,0.575,Great gluten free product
4159,B004391DK0,4,Neutral,0.06938775510204083,finally
4160,B004391DK0,5,Positive,0.3666666666666667,Awsome
4161,B004391DK0,5,Positive,0.16,As good as Regular Bisquick!
4162,B004391DK0,5,Positive,0.395,Everyone loves Gluten Free Bisquick !
4163,B004391DK0,5,Positive,0.23173611111111114,great simple GF mix
4164,B004391DK0,5,Positive,0.38645833333333335,Easy and Tasty
4165,B004391DK0,1,Neutral,0.13333333333333333,Yuck! Don't waste your money.
4166,B004391DK0,5,Neutral,0.13333333333333336,so nummy!
4167,B004391DK0,4,Neutral,0.05761904761904761,pretty good
4168,B004391DK0,5,Positive,0.64375,Amazing!
4169,B004391DK0,5,Positive,0.3333333333333333,The Best GF Mix Out There
4170,B004391DK0,5,Positive,0.4666666666666666,Yea for GF!
4171,B004391DK0,4,Positive,0.4048148148148148,Good... but still gritty!
4172,B004391DK0,5,Positive,0.1548611111111111,Fantastic!
4173,B004391DK0,3,Positive,0.25476190476190474,Meh. Not bad but a little bit of a mushy texture
4174,B004391DK0,5,Neutral,0.055769230769230786,Perfect!
4175,B004391DK0,5,Positive,0.17666666666666667,Keep this stock on my shelf
4176,B004391DK0,5,Positive,0.45999999999999996,The Best Gluten Free Pancake Mix!!!!!!
4177,B004391DK0,5,Positive,0.38472222222222224,A Godsend for gluten intolerant people!
4178,B004391DK0,5,Positive,0.20625,Makes great pancakes
4179,B004391DK0,5,Neutral,0.14007034632034635,It acutually tastes good!
4180,B004391DK0,5,Positive,0.26944444444444443,NO way.....
4181,B004391DK0,5,Positive,0.6000000000000001,Great
4182,B004391DK0,5,Positive,0.41250000000000003,AMAZING
4183,B004391DK0,5,Positive,0.375,Bisquick Gluten Free
4184,B004391DK0,5,Positive,0.2375,Music to my belly
4185,B004391DK0,5,Positive,0.2302083333333333,Finally!  :)
4186,B004391DK0,2,Negative,-0.08180272108843537,A bit disappointing
4187,B004391DK0,4,Positive,0.3005411255411255,Good stuff!!!!!
4188,B004391DK0,4,Positive,0.5,Bisquick
4189,B004391DK0,5,Positive,0.42500000000000004,Tasty non-corn muffins
4190,B004391DK0,5,Positive,0.4,this is a great product!
4191,B004391DK0,5,Positive,0.35833333333333334,Great pancakes
4192,B004391DK0,5,Positive,0.34,Perfect
4193,B004391DK0,5,Positive,0.6,Gluten free bisquick
4194,B004391DK0,3,Negative,-0.055520833333333325,So-So pancake mix
4195,B004391DK0,5,Positive,0.4083333333333334,My Gluten Free Bisquick review.
4196,B004391DK0,5,Positive,0.6000000000000001,"Bisquick, gluten free"
4197,B004391DK0,5,Positive,0.48,Great!
4198,B004391DK0,4,Positive,0.20718468468468468,makes a proper pancake
4199,B004391DK0,2,Positive,0.3197916666666667,Not for Pancakes
4200,B004391DK0,5,Positive,0.6,Cheapest Place is Amazon!
4201,B004391DK0,5,Neutral,0.08814102564102565,Delicioso
4202,B004391DK0,5,Positive,0.27999999999999997,Yummy!
4203,B004391DK0,3,Positive,0.3821428571428572,Great for Waffles!!! Other recipes just OK.
4204,B004391DK0,5,Positive,0.35000000000000003,The Best
4205,B004391DK0,5,Neutral,0.14324074074074075,Absolutely a lifesaver!!
4206,B004391DK0,5,Neutral,0.02,GF Bisquick never disappoints
4207,B004391DK0,5,Positive,0.39166666666666666,Gluten Free Pancakes!
4208,B004391DK0,4,Positive,0.20238888888888887,Solid GF Mix
4209,B004391DK0,5,Positive,0.35,Great for those with Celiacs Disease
4210,B004391DK0,5,Positive,0.2794871794871795,Yay!!
4211,B004391DK0,5,Positive,0.41666666666666663,Love It!!!
4212,B004391DK0,5,Positive,0.4777777777777778,Great Product
4213,B004391DK0,5,Neutral,0.02351190476190476,Good for Celiacs
4214,B004391DK0,5,Positive,0.5472222222222222,Love my Bisquick from Amazon
4215,B004391DK0,3,Positive,0.3083333333333333,Bisquick
4216,B004391DK0,4,Neutral,0.0301948051948052,Gluten free isn't  always taste free.
4217,B004391DK0,5,Positive,0.18333333333333335,Best GF pancake mix!
4218,B004391DK0,5,Positive,0.20555555555555557,Great choice for those who are gluten free
4219,B004391DK0,5,Neutral,0.0935185185185185,Didn't think it would be good...but it is! GREAT!!
4220,B004391DK0,4,Positive,0.39254629629629634,"Wonderful item, wish there was more."
4221,B004391DK0,5,Positive,0.5055555555555555,6 stars for Taste for GF kids!
4222,B004391DK0,5,Positive,0.3333333333333333,Thank YOU
4223,B004391DK0,4,Neutral,0.09138655462184875,Simple & Versatile
4224,B004391DK0,5,Positive,0.3,Love them
4225,B004391DK0,4,Positive,0.2653061224489796,"Excellent, but the box is so small!"
4226,B004391DK0,5,Positive,0.3375,Great pancake mix!
4227,B004391DK0,5,Neutral,-0.007499999999999995,Gluten Free MUST HAVE
4228,B004391DK0,5,Positive,0.284375,Bisquick Gluten Free Pancake Mix Is Light & Fluffy Healthier Breakfast
4229,B004391DK0,5,Positive,0.5037037037037037,Gluten free is delicious!
4230,B004391DK0,5,Positive,0.4216983016983017,Delicious!
4231,B004391DK0,4,Neutral,0.06666666666666667,Ingredients
4232,B004391DK0,5,Positive,0.34880952380952385,Gluten Free Bisquick - Great Tasting Pancake Mix
4233,B004391DK0,5,Positive,0.5333333333333333,Happy tummy!
4234,B004391DK0,5,Positive,0.3482142857142857,Best all purpose gluten free mix i've tried
4235,B004391DK0,4,Positive,0.175,Fantastic Pancakes
4236,B004391DK0,5,Positive,0.21458333333333332,Makes a nice pakcake
4237,B004391DK0,5,Positive,0.39999999999999997,Just like the real thing!!!
4238,B004391DK0,5,Positive,0.45,Happy there is a gluten free Bisquick
4239,B004391DK0,5,Neutral,0.14555555555555555,very light and flourer
4240,B004391DK0,5,Positive,0.25873015873015875,Almost like regualr pancakes
4241,B004391DK0,5,Positive,0.38813131313131316,We LOVE it!
4242,B004391DK0,5,Neutral,0.0388888888888889,"Just like the old Bisquick, only I can eat it."
4243,B004391DK0,5,Neutral,-0.025,Really good mix
4244,B004391DK0,5,Neutral,0.09970238095238097,Delicious
4245,B004391DK0,5,Positive,0.5,great baking aid
4246,B004391DK0,5,Positive,0.4142857142857143,A Real Gift to Those of Us Who are GF
4247,B004391DK0,5,Positive,0.3190476190476191,Delicious Pancakes!
4248,B004391DK0,5,Positive,0.6666666666666666,Bisquick Gluten-Free
4249,B004391DK0,5,Positive,0.30000000000000004,Makes Wonderful Red Lobster Cheese Biscuits
4250,B004391DK0,5,Neutral,0.125,Just about perfect for pancakes!
4251,B004391DK0,5,Positive,0.28664772727272725,great gluten free dairy free option to make lots of yummy food!
4252,B004391DK0,5,Positive,0.2888888888888889,great
4253,B004391DK0,5,Positive,0.35,Best Tasting that we've ever had: Gluten-Free Bisquick
4254,B004391DK0,5,Neutral,0.1473903233518618,One of the Greatest Gluten Free Products I've Found
4255,B004391DK0,3,Neutral,0.0,ingredients- which weren't listed anywhere I could see
4256,B004391DK0,5,Positive,0.22602040816326532,"Finally, a tasty GF baking mix"
4257,B004391DK0,5,Positive,0.9,Oh MY!
4258,B004391DK0,5,Positive,0.4608333333333333,Just like I remember regular Bisquick!
4259,B004391DK0,2,Positive,0.31545238095238093,Way too sweet...
4260,B004391DK0,2,Neutral,0.09107142857142858,Not impressed.
4261,B004391DK0,5,Positive,0.24305555555555552,Gluten free with good taste
4262,B004391DK0,5,Positive,0.45249999999999996,Yummy!
4263,B004391DK0,5,Positive,0.3,Love This!
4264,B004391DK0,5,Positive,0.39333333333333337,Trusted name
4265,B004391DK0,5,Positive,0.31055555555555553,Gluten Free for 3 Years Best Mix Ive Tried
4266,B004391DK0,5,Positive,0.48333333333333334,Celiac friendly.
4267,B004391DK0,5,Positive,0.3738095238095238,I CAN'T STOP BAKING!!!!!
4268,B004391DK0,5,Positive,0.2673721340388007,Best Gluten Free mix ever!
4269,B004391DK0,5,Positive,0.31416666666666665,Best Pizza since I have been gluten free
4270,B004391DK0,5,Positive,0.34285714285714286,Gluten free Bisquick
4271,B004391DK0,5,Negative,-0.05909090909090909,A great solution!
4272,B004391DK0,5,Negative,-0.06904761904761904,Great pancakes
4273,B004391DK0,5,Positive,0.2222222222222222,Fantastic but over priced
4274,B004391DK0,5,Positive,0.9,excellent product
4275,B004391DK0,5,Neutral,0.14285714285714285,Great Pancakes!
4276,B004391DK0,5,Neutral,0.037500000000000006,Gluten Free Bisquick pancakes
4277,B004391DK0,5,Neutral,0.07083333333333333,Love me some gluten free bisquick!!!
4278,B004391DK0,5,Neutral,0.1,Best GF pancakes
4279,B004391DK0,1,Positive,0.37333333333333335,"Sugar,sugar,sugar"
4280,B004391DK0,2,Neutral,0.12999999999999998,It just doesn't taste that good.
4281,B004391DK0,2,Positive,0.2033333333333333,Bummer-Blah Pancakes
4282,B004391DK0,2,Negative,-0.06333333333333331,Gritty - for no reason
4283,B004391DK0,1,Neutral,0.019999999999999997,NOT IMPRESSED
4284,B004391DK0,1,Positive,0.27539682539682536,Indigestion
4285,B004391DK0,1,Neutral,0.10472222222222224,Very DISAPPOINTING Pancakes
4286,B004391DK0,4,Neutral,0.08020833333333333,White or brown rice flour? It matters big time!
4287,B004391DK0,2,Neutral,0.07874999999999999,Not a fan
4288,B004391DK0,2,Negative,-0.125,Good pancakes don't need syrup... These need syrup!
4289,B004391DK0,3,Neutral,0.09375000000000001,"Great, Versatile Gluten Free Mix"
4290,B004391DK0,4,Positive,0.4875,$26 is too much...
4291,B004391DK0,4,Positive,0.55,GF Bisquick
4292,B004391DK0,4,Negative,-0.06874999999999999,might be a life saver!
4293,B004391DK0,4,Positive,0.5,Wonderful
4294,B004391DK0,4,Positive,0.605,snickerdoodles
4295,B004391DK0,4,Positive,0.17592592592592593,"Really good product but not as good as ""real"" Bisquik"
4296,B004391DK0,1,Neutral,0.06583333333333333,Better mixes out there!
4297,B004391DK0,2,Positive,0.21666666666666665,Disappointed - This is gluten free BUT NOT dairy free
4298,B004391DK0,2,Negative,-0.16640350877192983,These are gross
4299,B004391DK0,1,Negative,-0.17142857142857146,Yuck
4300,B004391DK0,1,Positive,0.26485714285714285,go ahead and eat aluminum
4301,B004391DK0,1,Positive,0.20000000000000004,bisquick not aluminum free
4302,B004391DK0,1,Positive,0.34285714285714286,A disappointment...
4303,B004391DK0,5,Positive,0.2961538461538461,One of the best
4304,B004391DK0,5,Positive,0.2712121212121212,Almost as good as non GF!
4305,B004391DK0,3,Neutral,0.0625,Love this!
4306,B004391DK0,5,Positive,0.2734375,LOVE IT
4307,B004391DK0,1,Neutral,0.11271164021164021,a total scam
4308,B004391DK0,5,Neutral,0.13315972222222222,Life Saver
4309,B004391DK0,3,Positive,0.3861111111111111,Great Taste But Expensive
4310,B004391DK0,5,Positive,0.26785714285714285,Great for a few things
4311,B004391DK0,1,Neutral,0.05536130536130538,BUGS BEWARE!
4312,B004391DK0,1,Neutral,0.10286458333333334,Bland...Bland...Bland!!!
4313,B004391DK0,5,Positive,0.1707691999358666,OK But Expensive
4314,B004391DK0,4,Positive,0.2182857142857143,"Excellent product, pricey, not enough product in the box for a family of 4"
4315,B004391DK0,2,Positive,0.2,GF please hear me
4316,B004391DK0,4,Neutral,0.14612012987012987,Very tasty biscuits!
4317,B004391DK0,5,Positive,0.24722222222222223,Best there is!
4318,B004391DK0,5,Positive,0.296,Bisquick Gluten Free
4319,B004391DK0,5,Positive,0.4635416666666667,LOVE THIS!
4320,B004391DK0,5,Positive,0.20727272727272722,Best Mix- especially for waffles!
4321,B004391DK0,3,Neutral,0.04999999999999999,"An easy solution, but..."
4322,B004391DK0,4,Positive,0.3625,Pretty Good
4323,B004391DK0,5,Positive,0.17083333333333336,Just like the original bisquick
4324,B004391DK0,5,Negative,-0.25,I love this product
4325,B004391DK0,3,Positive,0.1883116883116883,I would say just 'eh'
4326,B004391DK0,5,Positive,0.2890625,Great!!!
4327,B004391DK0,5,Neutral,0.1388888888888889,Gluten free Bisquick
4328,B004391DK0,5,Positive,0.45,Works For Me!
4329,B004391DK0,4,Neutral,0.11412337662337661,Bisquick GOOD
4330,B004391DK0,2,Positive,0.19254079254079254,Wallpaper Paste
4331,B004391DK0,5,Positive,0.44999999999999996,great  product
4332,B004391DK0,5,Positive,0.22403846153846155,The Best Pancake Mix - BY FAR!!
4333,B004391DK0,5,Positive,0.4,Makes Great pancakes!
4334,B004391DK0,2,Neutral,0.016666666666666663,Bisquick GF Mix
4335,B004391DK0,5,Neutral,0.06874999999999999,Good gluten free pancakes
4336,B004391DK0,5,Neutral,0.05270833333333335,Best ever!
4337,B004391DK0,2,Neutral,0.09074074074074073,Grainy texture
4338,B004391DK0,4,Positive,0.271875,Works like Bisquick
4339,B004391DK0,5,Positive,0.3847222222222222,Great for cobbler!
4340,B004391DK0,5,Positive,0.475,YUMMY Gluten-Free Dairy-Free pancakes!
4341,B004391DK0,3,Positive,0.21875,Inferior for pancakes
4342,B004391DK0,5,Positive,0.18425925925925926,Just like the Bisquick you remember
4343,B004391DK0,5,Positive,0.4228571428571429,Gourmet Pancakes
4344,B004391DK0,5,Neutral,-0.01272727272727272,Thank Goodness for Bisquick Gluten free!
4345,B004391DK0,5,Positive,0.23472222222222225,A good surprise
4346,B004391DK0,5,Positive,0.6000000000000001,Yummm!!
4347,B004391DK0,5,Negative,-0.0625,Bisquick Gluten Free
4348,B004391DK0,4,Positive,0.16666666666666666,Makes great biscuits!
4349,B004391DK0,5,Positive,0.2609090909090909,Great biscuits and pancakes
4350,B004391DK0,5,Positive,0.17604166666666668,Awesome!
4351,B004391DK0,5,Positive,0.2857142857142857,Can't tell the difference from regular pancakes and waffles!
4352,B004391DK0,5,Positive,0.5333333333333333,Very Good reviews!!
4353,B004391DK0,5,Neutral,0.13916666666666666,Practical Yumminess
4354,B004391DK0,5,Positive,0.2333333333333333,gluten free Bisquick
4355,B004391DK0,5,Positive,0.9,Amazing!
4356,B004391DK0,5,Positive,0.2532051282051282,MAKES GREAT PANCAKES
4357,B004391DK0,5,Positive,0.18333333333333335,Great taste
4358,B004391DK0,3,Neutral,0.06666666666666665,Yeah for Gluten Free Bisquick
4359,B004391DK0,5,Positive,0.31428571428571433,Great product - perfect for gluten free households
4360,B004391DK0,5,Positive,0.255,Love the pancakes
4361,B004391DK0,4,Positive,0.24107142857142858,great for pancakes!
4362,B004391DK0,5,Neutral,0.0892857142857143,Better Than Expected
4363,B004391DK0,4,Positive,0.175,"Tasty, but pricey"
4364,B004391DK0,5,Positive,0.2303467000835422,Just needs larger boxes
4365,B004391DK0,5,Positive,0.3416666666666667,Yahoo for Bisquick!
4366,B004391DK0,5,Positive,0.7333333333333334,best pancakes!!!
4367,B004391DK0,5,Positive,0.17211538461538461,"Ah, finally some good-ol' dumplings!!"
4368,B004391DK0,5,Positive,0.19754901960784313,I've tried them all--this is the best!
4369,B004391DK0,5,Positive,0.19638888888888892,Good Cobbler
4370,B004391DK0,5,Positive,0.25416666666666665,Wow! Pancake satisfaction at last!
4371,B004391DK0,4,Positive,0.2785714285714286,Quick and easy
4372,B004391DK0,5,Positive,0.4203125,"Wonderful, Great Tasting"
4373,B004391DK0,5,Positive,0.29583333333333334,Yum! and Easy!
4374,B004391DK0,5,Neutral,0.12,"yeah, pancakes again!!!"
4375,B004391DK0,5,Positive,0.18846153846153843,Amazingly Good
4376,B004391DK0,5,Positive,0.4633333333333334,Yummmmm!
4377,B004391DK0,5,Positive,0.23775252525252522,Delicious!
4378,B004391DK0,1,Neutral,0.0627777777777778,The worst pizza ever
4379,B004391DK0,4,Negative,-0.11333333333333336,"good product, too expensive"
4380,B004391DK0,4,Positive,0.3,Great GF Baking Mix
4381,B004391DK0,1,Positive,0.35,gram
4382,B004391DK0,5,Positive,0.18125000000000002,Consistent and Tasty Results
4383,B00474ARU8,5,Positive,0.27699999999999997,Great Coffee
4384,B00474ARU8,4,Positive,0.4012121212121212,Coffee was good but not a strong flavor.
4385,B00474ARU8,5,Positive,0.4166666666666667,Great morning cup
4386,B00474ARU8,3,Positive,0.2833333333333333,Not San Francisco Bay Coffee Company
4387,B003JHN8D2,1,Neutral,0.037500000000000006,sticks are toothpicks compared to redbard bully sticks
4388,B003JHN8D2,1,Neutral,0.010648148148148148,Not as advertised
4389,B003JHN8D2,5,Neutral,0.0,Bully Stix
4390,B003JHN8D2,3,Neutral,0.06000000000000001,"Great price, but the sticks are small"
4391,B003JHN8D2,2,Neutral,0.07134986225895318,"Small Diameter - Good for small dogs, not for our 44 lb dog."
4392,B003JHN8D2,4,Positive,0.22803030303030303,"Bully sticks,"
4393,B003JHN8D2,1,Neutral,0.075,Too thin!
4394,B003ZJNJKG,5,Positive,0.3513888888888889,"Yes, I live to eat this."
4395,B0001217OA,5,Positive,0.18333333333333332,Fantastic
4396,B001222JHC,1,Positive,0.26071428571428573,Seven days of bad taste in your mouth
4397,B001222JHC,4,Neutral,0.10000000000000002,pretty good pickles....
4398,B002PJSKI8,5,Positive,0.4458333333333333,Tasty
4399,B002PJSKI8,5,Positive,0.3892857142857143,Delicious!!
4400,B000GPKI10,4,Positive,0.25,Just what I was looking for
4401,B000GPKI10,5,Positive,0.3910714285714285,I Felt Like A Thief When I Bought These!
4402,B000GPKI10,5,Positive,0.45,India Tree is SUPERB
4403,B0025VQGHS,1,Neutral,0.08333333333333333,Use For Pound Cake
4404,B0025VQGHS,1,Neutral,0.03125,Lost an old friend.
4405,B0025VQGHS,1,Neutral,0.11859307359307358,Contents have shrunk!!
4406,B0025VQGHS,1,Negative,-0.07611111111111112,disguising the weight change?
4407,B0025VQGHS,2,Negative,-0.09895833333333333,Duncan Hines cake miss
4408,B0025VQGHS,5,Positive,0.25430629041740155,America's Favorite Cake!
4409,B0025VQGHS,1,Negative,-0.2053571428571428,Very Plain
4410,B0025VQGHS,4,Positive,0.425,thanks!
4411,B0025VQGHS,2,Positive,0.475,Not recommended.
4412,B003SWCZG4,4,Neutral,-0.0110479797979798,Actually pretty good.
4413,B003SWCZG4,5,Positive,0.425925925925926,Chocolate is good for you!!  Eat more.
4414,B003SWCZG4,5,Positive,0.30978260869565216,Great Dark Chocolate for Yourself or for Guests!
4415,B0014157CA,5,Positive,0.2875,Great for football fans who have everything.
4416,B000E5AO8O,5,Positive,0.4857142857142857,Every BIT as good as you remembered!
4417,B000E5AO8O,5,Positive,0.18775510204081633,Freshest 'Bit-O-Honey' You Will Find
4418,B000E5AO8O,5,Positive,0.2,Bit O' Honey
4419,B000E5AO8O,5,Positive,0.35,The candy tasted good
4420,B000E5AO8O,5,Positive,1.0,FRESH
4421,B000E5AO8O,5,Positive,0.5,It's still the same.
4422,B000E5AO8O,5,Neutral,0.012499999999999997,Ole time candy...love it!
4423,B000E5AO8O,5,Positive,0.5,love of taffy
4424,B000E5AO8O,3,Neutral,0.08166666666666667,My Favorite Candy But-o-Honey
4425,B000E5AO8O,5,Positive,0.26,A bit o' honey
4426,B000E5AO8O,5,Positive,0.38472222222222224,Fresh Soft Candy
4427,B000E5AO8O,4,Positive,0.4270833333333333,Yummy!
4428,B000E5AO8O,5,Positive,0.7,Just like when I was a kid
4429,B000E5AO8O,5,Neutral,0.006481481481481475,Yum!
4430,B000E5AO8O,4,Neutral,0.1375,Sticky Fingers
4431,B000E5AO8O,3,Positive,0.16481481481481483,Not so fresh
4432,B0002NYO98,5,Neutral,0.03333333333333333,LOVELY JUNIPER BERRIES
4433,B0002NYO98,5,Positive,0.35,Exaclty what i ordered
4434,B0002NYO98,3,Negative,-0.29999999999999993,get a new package
4435,B0006VB41M,1,Negative,-0.44999999999999996,Sickness and Death
4436,B002NBEZI2,1,Negative,-0.05555555555555555,misleading
4437,B002NBEZI2,5,Positive,0.4225,Delicious and Low Point Value on WW
4438,B002NBEZI2,5,Positive,0.46666666666666673,Amazing!!!
4439,B002NBEZI2,1,Negative,-0.48,100 Calorie Packs - Nutter Butter Dipped Delight Bars
4440,B0000GGI00,5,Positive,0.28125,Pico Pica ... the BEST
4441,B0000GGI00,5,Positive,0.27916666666666673,This is the stuff!
4442,B0000GGI00,5,Neutral,0.10946969696969697,What everyone is saying here about Pico Pica is true
4443,B0000GGI00,5,Positive,0.22869047619047617,Best Hot Sauce and Taco Sauce Available In America
4444,B002YZESWU,5,Neutral,0.1325,"Adorable, great gift!"
4445,B002YZESWU,5,Positive,0.26666666666666666,I'm buying two!
4446,B002YZESWU,5,Positive,0.33,Real Customer Service
4447,B002YZESWU,5,Positive,0.3333333333333333,Excellent gift for any cook!
4448,B002YZESWU,5,Positive,0.51,Great Gift Idea
4449,B002YZESWU,5,Positive,0.18809523809523812,Fantastic for the experimental chef!
4450,B002YZESWU,5,Positive,0.31999999999999995,Great gift for the foodie in your life!
4451,B002YZESWU,5,Neutral,0.12697897340754483,"First class company, wonderful offerings"
4452,B002YZESWU,5,Positive,0.4736607142857143,Excellent starter set.
4453,B002YZESWU,5,Positive,0.6285714285714287,great  great  great
4454,B002YZESWU,5,Positive,0.16071428571428567,"Unique gift, surprising amount of salt!"
4455,B002YZESWU,4,Positive,0.2795833333333334,Really great product!
4456,B002YZESWU,5,Neutral,0.11593204775022957,Review Correction
4457,B002YZESWU,5,Positive,0.22000000000000003,Love this!
4458,B002YZESWU,4,Neutral,0.14333333333333334,Pricey but nice selection of salts
4459,B002YZESWU,1,Negative,-0.2833333333333334,4 of 11 Vials arrived broken
4460,B002YZESWU,1,Negative,-0.4,"High Risk, don't buy!"
4461,B0096E5196,5,Positive,0.75,GREAT STUFF
4462,B0096E5196,5,Positive,0.38437499999999997,You won't believe it
4463,B000I6G2OO,5,Neutral,0.01666666666666668,Too good!
4464,B000I6G2OO,5,Positive,0.475,Love These Twists!!
4465,B000I6G2OO,5,Positive,0.5066666666666666,Great treat/snack
4466,B000I6G2OO,5,Positive,0.32222222222222224,Who knew this was such a great choice?
4467,B000I6G2OO,5,Positive,0.22499999999999998,Woderful Wild Rasberry French Twists
4468,B000I6G2OO,5,Positive,0.16833333333333333,great tasting
4469,B005LMOVAW,5,Neutral,0.06944444444444442,Shortbread cookies
4470,B004ALGNQ0,5,Positive,0.4,great!
4471,B004ALGNQ0,5,Positive,0.5333333333333333,Delicious (So I hear)!!
4472,B004ALGNQ0,5,Positive,0.5261904761904762,Babka
4473,B004ALGNQ0,5,Positive,0.2125,Absolutely Delicious
4474,B004ALGNQ0,5,Positive,0.375,fantastic
4475,B004ALGNQ0,5,Neutral,0.12321428571428572,Item Covered in Walnuts.  Needs to have allergens listed.
4476,B001YJ8GKW,2,Positive,0.44166666666666665,Chili soup?
4477,B001YJ8GKW,5,Positive,0.65,Great Chili!
4478,B0052T5464,5,Positive,0.25977272727272727,Chock full o amazingness.
4479,B0052T5464,5,Positive,0.19206349206349205,LOVE IT!
4480,B004DN7HJ2,1,Neutral,0.04464285714285714,agree with others. B U R N E D
4481,B004DN7HJ2,1,Negative,-0.7333333333333334,Disgusting! Waste of Money!
4482,B004DN7HJ2,1,Negative,-0.13055555555555554,Worst purchase ever on Amazon.  Not useable!!
4483,B001EHDMY4,5,Positive,0.24126666666666668,"Not Too Light, Not Too Sweet, But Oh What A Wonderful Flavor"
4484,B001EHDMY4,5,Positive,0.6666666666666666,my tea
4485,B001EHDMY4,5,Positive,0.21875,Best Tea
4486,B001EHDMY4,1,Neutral,0.07380952380952381,"Tastes different, and much worse than before"
4487,B001EHDMY4,5,Positive,0.3833333333333333,A revolution in tea..
4488,B001EHDMY4,3,Positive,0.43333333333333335,Mellowed Out
4489,B001EHDMY4,1,Positive,0.1925,very disapointed
4490,B001EHDMY4,5,Positive,0.3412698412698412,Revolution's teas are smooth and delicate
4491,B001EHDMY4,4,Neutral,-0.012857142857142853,Floral tasting tea
4492,B001EHDMY4,5,Neutral,0.0951785714285714,Makes great iced tea
4493,B002TMV3E4,5,Positive,0.19552083333333337,"mellow flavor, no chemical aftertaste"
4494,B002TMV3E4,3,Positive,0.1818121693121693,"Packaging needs improvement, great taste, decaff is not my thing"
4495,B002TMV3E4,5,Positive,0.2102380952380952,Intoxicating
4496,B002TMV3E4,5,Positive,0.44625,Excellent quality and value
4497,B002TMV3E4,4,Neutral,0.04356758832565285,coffee snob reviews pre-ground decaf
4498,B002TMV3E4,5,Positive,0.3,Delicious & Not Bitter
4499,B002TMV3E4,5,Positive,0.30357142857142855,Unbelievably rich flavor!
4500,B002TMV3E4,4,Positive,0.23527777777777775,A good cup of decaf
4501,B002TMV3E4,3,Neutral,0.09807692307692308,Nothing Special
